Rule,Instance,Algorithm,Run,Type,Precision,Recall,F1,ED,HV,Time
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,SMSEMOA,22.0,EXTRACT,0.996591431,0.50091617,0.720183211,0.49909546953473405,0.4992087626713393,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,DBEA,22.0,EXTRACT,0.996591431,0.50091617,0.720183211,0.49909546953473405,0.4992087626713393,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,HypE,22.0,EXTRACT,0.996591431,0.50091617,0.720183211,0.49909546953473405,0.4992087626713393,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,ga,23.0,EXTRACT,0.533333333,0.043243243,0.365095057,1.0645004791704162,0.02306306291891892,
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_7,PAPER_UNSGA3,7.0,STD,1.0,0.782258065,0.929977383,0.21774193500000005,0.782258065,75.60873365
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_17,PAPER_UNSGA3,17.0,STD,0.999335013,0.519674513,0.737128653,0.48032594732066825,0.5193289362046237,18.54505658
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,IBEA,23.0,EXTRACT,0.998997704,0.527963607,0.741063772,0.47203745710877865,0.5274344311885584,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,MOEAD,23.0,EXTRACT,0.885364635,0.080665281,0.384803991,0.9264543121317382,0.07141818706973743,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,SMSEMOA,23.0,EXTRACT,0.997143616,0.492862093,0.715598551,0.5071459510297761,0.4914542896033483,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,NSGA2,23.0,EXTRACT,0.997143616,0.492862093,0.715598551,0.5071459510297761,0.4914542896033483,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,DBEA,23.0,EXTRACT,0.997143616,0.492862093,0.715598551,0.5071459510297761,0.4914542896033483,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,HypE,23.0,EXTRACT,0.997143616,0.492862093,0.715598551,0.5071459510297761,0.4914542896033483,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,ga,24.0,EXTRACT,0.666666667,0.054054054,0.378897338,1.0029580468009238,0.03603603601801802,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,DBEA,24.0,EXTRACT,0.994658732,0.535091189,0.739754979,0.4649394925033596,0.5322331235551123,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,HypE,24.0,EXTRACT,0.994658732,0.535091189,0.739754979,0.4649394925033596,0.5322331235551123,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,MOEAD,24.0,EXTRACT,0.884750434,0.081081081,0.388247324,0.9261179418191383,0.07173652160393915,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_16,AUTHOR_UNSGA3,16.0,STD,1.0,1.0,1.0,0.0,1.0,27.51985288
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_19,PAPER_UNSGA3,19.0,STD,0.999460631,0.613631022,0.793072402,0.3863693544779175,0.6133000484492949,18.63632083
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,SMSEMOA,24.0,EXTRACT,0.994658732,0.535091189,0.739754979,0.4649394925033596,0.5322331235551123,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,IBEA,24.0,EXTRACT,0.998568716,0.53033033,0.742728521,0.46967185086163893,0.5295712766839562,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,NSGA2,24.0,EXTRACT,0.994658732,0.535091189,0.739754979,0.4649394925033596,0.5322331235551123,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,ga,25.0,EXTRACT,0.733333333,0.059459459,0.385798479,0.9776132264620101,0.043603603246846846,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_19,AUTHOR_UNSGA3,19.0,STD,1.0,1.0,1.0,0.0,1.0,20.81336832
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,DBEA,25.0,EXTRACT,0.996769525,0.518704419,0.730586573,0.48130642241596283,0.517028757342031,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,MOEAD,25.0,EXTRACT,0.891362401,0.081853282,0.386140095,0.9245515257089009,0.07296093797325008,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,NSGA2,25.0,EXTRACT,0.996769525,0.518704419,0.730586573,0.48130642241596283,0.517028757342031,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,IBEA,25.0,EXTRACT,0.998892427,0.514537696,0.733669742,0.4854635674517077,0.5139678079404282,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_20,PAPER_UNSGA3,20.0,STD,0.999853204,0.540540541,0.750099432,0.45945948245045315,0.5404611918107434,19.29916167
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,SMSEMOA,25.0,EXTRACT,0.996769525,0.518704419,0.730586573,0.48130642241596283,0.517028757342031,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,HypE,25.0,EXTRACT,0.996769525,0.518704419,0.730586573,0.48130642241596283,0.517028757342031,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,ga,26.0,EXTRACT,0.416666667,0.027027027,0.348632128,1.1344400308422422,0.011261261259009009,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,DBEA,26.0,EXTRACT,0.993705018,0.501228501,0.717833879,0.4988112218195249,0.49807327660831807,
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_5,AUTHOR_UNSGA3,5.0,STD,1.0,1.0,1.0,0.0,1.0,96.6450479
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,IBEA,26.0,EXTRACT,0.999305197,0.537364168,0.747152922,0.4626363537396743,0.5369908057639811,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,MOEAD,26.0,EXTRACT,0.876840364,0.079417879,0.383352582,0.9287840101145751,0.06963680193046795,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,NSGA2,26.0,EXTRACT,0.993705018,0.501228501,0.717833879,0.4988112218195249,0.49807327660831807,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_20,AUTHOR_UNSGA3,20.0,STD,1.0,1.0,1.0,0.0,1.0,21.57433987
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_2,PAPER_UNSGA3,2.0,STD,0.999571753,0.556756757,0.759722575,0.44324344987901404,0.556518327589085,24.18190455
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,DBEA,27.0,EXTRACT,0.996515433,0.525109725,0.734506653,0.4749030590517955,0.5232799449808859,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,HypE,26.0,EXTRACT,0.993705018,0.501228501,0.717833879,0.4988112218195249,0.49807327660831807,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,ga,27.0,EXTRACT,0.8,0.064864865,0.39269962,0.9562832847600486,0.051891891999999995,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_21,PAPER_UNSGA3,21.0,STD,0.999935897,0.575459459,0.770300847,0.42454054583957856,0.5754225703222996,18.95850968
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,MOEAD,27.0,EXTRACT,0.887529078,0.079150579,0.387355379,0.9276924945538609,0.07024844040303617,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,IBEA,27.0,EXTRACT,0.999800882,0.517463617,0.734680441,0.4825364240828879,0.5173605806795102,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,SMSEMOA,26.0,EXTRACT,0.993705018,0.501228501,0.717833879,0.4988112218195249,0.49807327660831807,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,NSGA2,27.0,EXTRACT,0.996515433,0.525109725,0.734506653,0.4749030590517955,0.5232799449808859,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,SMSEMOA,27.0,EXTRACT,0.996515433,0.525109725,0.734506653,0.4749030590517955,0.5232799449808859,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,DBEA,28.0,EXTRACT,0.995389347,0.551770736,0.75052157,0.44825297681897003,0.5492267126007494,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,ga,28.0,EXTRACT,0.461538462,0.032432432,0.354166667,1.1073065639427773,0.014968814784199582,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,HypE,27.0,EXTRACT,0.996515433,0.525109725,0.734506653,0.4749030590517955,0.5232799449808859,
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_24,AUTHOR_UNSGA3,24.0,STD,1.0,1.0,1.0,0.0,1.0,162.5247436
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,HypE,28.0,EXTRACT,0.995389347,0.551770736,0.75052157,0.44825297681897003,0.5492267126007494,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,MOEAD,28.0,EXTRACT,0.885730533,0.080694981,0.385470415,0.9263796354880943,0.07147400853155488,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,AUTHOR_UNSGA3,22.0,STD,1.0,1.0,1.0,0.0,1.0,20.06208014
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,NSGA2,28.0,EXTRACT,0.995389347,0.551770736,0.75052157,0.44825297681897003,0.5492267126007494,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,IBEA,28.0,EXTRACT,0.998130245,0.476941807,0.707842894,0.5230615348581706,0.47605004267165274,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,SMSEMOA,28.0,EXTRACT,0.995389347,0.551770736,0.75052157,0.44825297681897003,0.5492267126007494,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,ga,29.0,EXTRACT,0.714285714,0.054054054,0.380422034,0.9881530174918887,0.03861003855598455,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_9,AUTHOR_UNSGA3,9.0,STD,0.946564885,0.471283784,0.486046376,0.5314095864551391,0.44610068080432486,693.5550942
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_9,PAPER_UNSGA3,9.0,STD,0.94356626,0.418049483,0.452314954,0.5846804009430749,0.39445738716924356,690.3048348
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,AUTHOR_UNSGA3,23.0,STD,1.0,1.0,1.0,0.0,1.0,20.35321569
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,MOEAD,29.0,EXTRACT,0.887083532,0.078764479,0.386961277,0.9281298475416769,0.06987067222745982,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,IBEA,29.0,EXTRACT,0.998905179,0.503505486,0.726076742,0.4964957210944705,0.502954237620312,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,PAPER_UNSGA3,22.0,STD,0.999757046,0.488913403,0.717677672,0.5110866547462246,0.48879461953308756,23.51461267
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,NSGA2,29.0,EXTRACT,0.995922868,0.508708709,0.723846428,0.49130820837615985,0.5066346364438574,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_21,AUTHOR_UNSGA3,21.0,STD,1.0,1.0,1.0,0.0,1.0,26.57306385
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,ga,3.0,EXTRACT,0.615384615,0.043243243,0.368055556,1.0311704449041659,0.026611226444906443,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,DBEA,29.0,EXTRACT,0.995922868,0.508708709,0.723846428,0.49130820837615985,0.5066346364438574,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,DBEA,3.0,EXTRACT,0.993312182,0.529036729,0.735875881,0.4710107531050863,0.5254986276411326,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,MOEAD,3.0,EXTRACT,0.882417582,0.082328482,0.387273492,0.9251738431079595,0.07264810001617052,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,HypE,29.0,EXTRACT,0.995922868,0.508708709,0.723846428,0.49130820837615985,0.5066346364438574,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,HypE,3.0,EXTRACT,0.993312182,0.529036729,0.735875881,0.4710107531050863,0.5254986276411326,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,SMSEMOA,29.0,EXTRACT,0.995922868,0.508708709,0.723846428,0.49130820837615985,0.5066346364438574,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,SMSEMOA,3.0,EXTRACT,0.993312182,0.529036729,0.735875881,0.4710107531050863,0.5254986276411326,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,IBEA,3.0,EXTRACT,0.998692404,0.512778798,0.731494958,0.4872229566488262,0.5121082904948504,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,ga,4.0,EXTRACT,0.733333333,0.059459459,0.385798479,0.9776132264620101,0.043603603246846846,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,NSGA2,3.0,EXTRACT,0.993312182,0.529036729,0.735875881,0.4710107531050863,0.5254986276411326,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,HypE,4.0,EXTRACT,0.995591014,0.55197677,0.751415459,0.448044923838203,0.5495431121487449,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,MOEAD,4.0,EXTRACT,0.872336438,0.077338877,0.3806185,0.9314513046628626,0.06746552048110013,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,NSGA2,4.0,EXTRACT,0.995591014,0.55197677,0.751415459,0.448044923838203,0.5495431121487449,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,DBEA,4.0,EXTRACT,0.995591014,0.55197677,0.751415459,0.448044923838203,0.5495431121487449,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,SMSEMOA,4.0,EXTRACT,0.995591014,0.55197677,0.751415459,0.448044923838203,0.5495431121487449,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,IBEA,4.0,EXTRACT,0.99808787,0.489141773,0.715125086,0.5108618055156603,0.4882064703415935,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,AUTHOR_UNSGA3,24.0,STD,1.0,1.0,1.0,0.0,1.0,21.36160874
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,ga,5.0,EXTRACT,0.769230769,0.054054054,0.381944444,0.973687922658059,0.04158004152598752,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,DBEA,5.0,EXTRACT,0.995801995,0.526200581,0.735081053,0.4738180164268953,0.5239915883299591,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,IBEA,5.0,EXTRACT,0.998922698,0.537085539,0.747132361,0.4629157145555978,0.5365069356746642,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,PAPER_UNSGA3,25.0,STD,0.99877775,0.607857858,0.788060412,0.39214404678308024,0.6071149037330595,18.43639231
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,MOEAD,5.0,EXTRACT,0.884556304,0.078764479,0.382832142,0.9284406992900957,0.06967161643072561,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,NSGA2,5.0,EXTRACT,0.995801995,0.526200581,0.735081053,0.4738180164268953,0.5239915883299591,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,SMSEMOA,5.0,EXTRACT,0.995801995,0.526200581,0.735081053,0.4738180164268953,0.5239915883299591,
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_8,AUTHOR_UNSGA3,8.0,STD,1.0,1.0,1.0,0.0,1.0,100.9690437
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,HypE,5.0,EXTRACT,0.995801995,0.526200581,0.735081053,0.4738180164268953,0.5239915883299591,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,ga,6.0,EXTRACT,0.461538462,0.032432432,0.354166667,1.1073065639427773,0.014968814784199582,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,PAPER_UNSGA3,26.0,STD,0.998788936,0.60290668,0.785508926,0.39709516676060724,0.6021765214244925,18.49621391
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,IBEA,6.0,EXTRACT,0.997535071,0.521801802,0.736493621,0.47820455084139696,0.520515597605998,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,MOEAD,6.0,EXTRACT,0.880310597,0.07983368,0.385401368,0.927917889499302,0.07027843450150696,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_16,PAPER_UNSGA3,16.0,STD,0.999350836,0.541558029,0.751167592,0.45844243061508133,0.5412064690236623,53.00753593
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,PAPER_UNSGA3,24.0,STD,1.0,0.567567568,0.765973446,0.43243243200000003,0.567567568,25.08922267
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,NSGA2,6.0,EXTRACT,0.994458486,0.548468468,0.748111737,0.45156553540729744,0.5454291223060195,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,SMSEMOA,6.0,EXTRACT,0.994458486,0.548468468,0.748111737,0.45156553540729744,0.5454291223060195,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,AUTHOR_UNSGA3,26.0,STD,1.0,1.0,1.0,0.0,1.0,20.34239197
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,ga,7.0,EXTRACT,0.384615385,0.027027027,0.347222222,1.1512491609409132,0.010395010395010394,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_13,AUTHOR_UNSGA3,13.0,STD,1.0,1.0,1.0,0.0,1.0,63.59709787
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,DBEA,7.0,EXTRACT,0.995361409,0.496864865,0.715711734,0.5031565169983724,0.4945601121089948,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,MOEAD,7.0,EXTRACT,0.87240684,0.079002079,0.383321703,0.9297941626860795,0.06892195409382036,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,HypE,7.0,EXTRACT,0.995361409,0.496864865,0.715711734,0.5031565169983724,0.4945601121089948,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,IBEA,7.0,EXTRACT,0.99900194,0.528681743,0.74195335,0.4713193137409941,0.5281540868995814,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,DBEA,6.0,EXTRACT,0.994458486,0.548468468,0.748111737,0.45156553540729744,0.5454291223060195,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,HypE,6.0,EXTRACT,0.994458486,0.548468468,0.748111737,0.45156553540729744,0.5454291223060195,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,NSGA2,7.0,EXTRACT,0.995361409,0.496864865,0.715711734,0.5031565169983724,0.4945601121089948,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,ga,8.0,EXTRACT,0.642857143,0.048648649,0.373499375,1.0161793214564288,0.031274131506949805,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,SMSEMOA,7.0,EXTRACT,0.995361409,0.496864865,0.715711734,0.5031565169983724,0.4945601121089948,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,PAPER_UNSGA3,27.0,STD,1.0,0.62972973,0.802681728,0.37027027,0.62972973,18.65974307
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,MOEAD,8.0,EXTRACT,0.885794031,0.081081081,0.386027146,0.9259886516860547,0.07182113757682751,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,IBEA,8.0,EXTRACT,0.999496606,0.495035852,0.721330995,0.5049643989143048,0.4947866539223183,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,HypE,8.0,EXTRACT,0.995440166,0.503963964,0.72054423,0.49605699379879814,0.501665971982178,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,DBEA,8.0,EXTRACT,0.995440166,0.503963964,0.72054423,0.49605699379879814,0.501665971982178,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,NSGA2,8.0,EXTRACT,0.995440166,0.503963964,0.72054423,0.49605699379879814,0.501665971982178,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,DBEA,9.0,EXTRACT,0.997431338,0.55666275,0.754348865,0.44334469125279125,0.5552328715472594,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,ga,9.0,EXTRACT,0.571428571,0.043243243,0.366576717,1.0483591759603477,0.02471042455289575,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,HypE,9.0,EXTRACT,0.997431338,0.55666275,0.754348865,0.44334469125279125,0.5552328715472594,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,IBEA,9.0,EXTRACT,0.999110011,0.525287664,0.739359065,0.47471317027337356,0.5248201637572043,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,MOEAD,9.0,EXTRACT,0.878262756,0.080665281,0.385219746,0.92735984500922,0.07084531200457445,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,NSGA2,9.0,EXTRACT,0.997431338,0.55666275,0.754348865,0.44334469125279125,0.5552328715472594,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,SMSEMOA,8.0,EXTRACT,0.995440166,0.503963964,0.72054423,0.49605699379879814,0.501665971982178,
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_4,PAPER_UNSGA3,4.0,STD,1.0,0.814516129,0.941742622,0.18548387099999997,0.814516129,123.8032629
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,SMSEMOA,9.0,EXTRACT,0.997431338,0.55666275,0.754348865,0.44334469125279125,0.5552328715472594,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_18,PAPER_UNSGA3,18.0,STD,0.999464703,0.632432432,0.803911236,0.36756795778238455,0.6320938928164477,50.05640602
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,ga,0.0,EXTRACT,0.3024,0.271162123,0.510974153,1.0088857273992269,0.08199942599519999,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,DBEA,0.0,EXTRACT,0.623657692,0.643772851,0.741786082,0.5182000718597355,0.4014938904269199,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,HypE,0.0,EXTRACT,0.619808799,0.654658963,0.740924069,0.5136202694151174,0.40576338561161546,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,MOEAD,0.0,EXTRACT,0.309463179,0.099815536,0.476230725,1.134536544313912,0.03088923308414894,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,AUTHOR_UNSGA3,28.0,STD,1.0,1.0,1.0,0.0,1.0,20.58849788
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,IBEA,0.0,EXTRACT,0.738257111,0.744361549,0.818166031,0.3658693176145627,0.5495302067042249,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,SMSEMOA,0.0,EXTRACT,0.712186395,0.728750037,0.802293918,0.39549110438870483,0.5190058617071466,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_0,NSGA2,0.0,EXTRACT,0.619808799,0.654658963,0.740924069,0.5136202694151174,0.40576338561161546,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,PAPER_UNSGA3,23.0,STD,0.999732338,0.564864865,0.76416197,0.43513521732263233,0.5647136721405044,38.19383311
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,ga,1.0,EXTRACT,0.282747604,0.253945481,0.498262373,1.0349146558475546,0.07180247629937751,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,DBEA,1.0,EXTRACT,0.61759069,0.682343974,0.748268095,0.49713401737236684,0.4214092857200021,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,HypE,1.0,EXTRACT,0.639088063,0.686365603,0.758252165,0.4781463805683836,0.438648063731097,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_15,AUTHOR_UNSGA3,15.0,STD,1.0,1.0,1.0,0.0,1.0,66.31661725
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,MOEAD,1.0,EXTRACT,0.28153159,0.088474414,0.467118217,1.1606359248707458,0.02490834244773826,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,NSGA2,1.0,EXTRACT,0.639088063,0.686365603,0.758252165,0.4781463805683836,0.438648063731097,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,SMSEMOA,1.0,EXTRACT,0.722659418,0.703618683,0.799542823,0.40590600327015763,0.5084766679507065,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_1,IBEA,1.0,EXTRACT,0.753055813,0.722298222,0.817496215,0.3716176919866063,0.5439308747966646,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_10,DBEA,10.0,EXTRACT,0.631425674,0.666248207,0.750994821,0.4972296181012039,0.4206862231562665,
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_8,PAPER_UNSGA3,8.0,STD,1.0,0.870967742,0.961036615,0.12903225799999996,0.870967742,116.3558018
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_10,ga,10.0,EXTRACT,0.277591973,0.238163558,0.494546694,1.0498895760189506,0.06611229196191994,
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_17,AUTHOR_UNSGA3,17.0,STD,1.0,1.0,1.0,0.0,1.0,65.64430451
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_10,MOEAD,10.0,EXTRACT,0.303992815,0.098995696,0.475036022,1.1385230596690383,0.03009398029992424,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_10,NSGA2,10.0,EXTRACT,0.615348493,0.641530368,0.735260377,0.5257920300875494,0.39476474516253546,
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_10,IBEA,10.0,EXTRACT,0.735202636,0.687627827,0.799654998,0.4095046012514272,0.505545790997352,
