Rule,Algorithm,Run,F1
Rule7,QF-MIG,0,0.6914265844358684
Rule7,QF-MIG,3,0.6960483643224984
Rule7,QF-MIG,4,0.6867702826481763
Rule7,QF-MIG,1,0.6871384697441545
Rule7,QF-MIG,2,0.6916755069041434
Rule7,QF-MIG,5,0.694083579377697
Rule7,QF-MIG,6,0.6849105853786945
Rule7,QF-MIG,7,0.6991610144658224
Rule7,QF-MIG,8,0.7081007325811834
Rule7,QF-MIG,9,0.7035421052631579
Rule7,QF-MIG,10,0.7109080581171396
Rule7,QF-MIG,12,0.6957029329118369
Rule7,QF-MIG,13,0.7008884636413341
Rule7,QF-MIG,14,0.7025356633064694
Rule7,QF-MIG,11,0.6971560559366035
Rule7,QF-MIG,16,0.6898540371158124
Rule7,QF-MIG,15,0.7015083529867014
Rule7,QF-MIG,17,0.684082617729488
Rule7,QF-MIG,18,0.6898552372994982
Rule7,QF-MIG,19,0.6992456140350878
Rule7,QF-MIG,20,0.6907123703425035
Rule7,QF-MIG,24,0.6922015819368216
Rule7,QF-MIG,21,0.69697697072722
Rule7,QF-MIG,22,0.6977321309460659
Rule7,QF-MIG,23,0.6843698403962575
Rule7,QF-MIG,26,0.6973443890559794
Rule7,QF-MIG,25,0.7101681131925623
Rule7,QF-MIG,27,0.7064333782686059
Rule7,QF-MIG,28,0.6966602590699882
Rule7,QF-MIG,29,0.6903942668707685
Rule7,QF-MIG,0,0.6837977965570547
Rule7,QF-MIG,2,0.7012199184620149
Rule7,QF-MIG,1,0.7011222516863413
Rule7,QF-MIG,3,0.6889937462874983
Rule7,QF-MIG,4,0.7014500270411647
Rule7,QF-MIG,6,0.7027803238351276
Rule7,QF-MIG,5,0.6964577996796759
Rule7,QF-MIG,8,0.6792055732829618
Rule7,QF-MIG,7,0.7040179546092508
Rule7,QF-MIG,9,0.695788046139955
Rule7,QF-MIG,10,0.6974867609583162
Rule7,QF-MIG,12,0.6961638025032288
Rule7,QF-MIG,11,0.6828351456744031
Rule7,QF-MIG,13,0.6910887955856265
Rule7,QF-MIG,14,0.6927479399236072
Rule7,QF-MIG,16,0.6977597085489019
Rule7,QF-MIG,15,0.7023224279879854
Rule7,QF-MIG,17,0.6983990147783251
Rule7,QF-MIG,18,0.6807697882035211
Rule7,QF-MIG,19,0.6877333809593393
Rule7,QF-MIG,20,0.6873857748262879
Rule7,QF-MIG,21,0.6913032276587219
Rule7,QF-MIG,22,0.6944012495964118
Rule7,QF-MIG,24,0.6974153477310686
Rule7,QF-MIG,23,0.702935268400164
Rule7,QF-MIG,25,0.6942512080368597
Rule7,QF-MIG,27,0.6911234788963201
Rule7,QF-MIG,26,0.6930497667339772
Rule7,QF-MIG,28,0.697788321992509
Rule7,QF-MIG,29,0.7018882654262095
Rule7,QF-MIG,1,0.6970376720014626
Rule7,QF-MIG,0,0.6928522633876631
Rule7,QF-MIG,2,0.6984750502746786
Rule7,QF-MIG,3,0.7026013864909529
Rule7,QF-MIG,4,0.6882509226840818
Rule7,QF-MIG,5,0.6905936643881161
Rule7,QF-MIG,7,0.6986262603645772
Rule7,QF-MIG,6,0.7002239797202858
Rule7,QF-MIG,8,0.709506178762968
Rule7,QF-MIG,9,0.702189672216033
Rule7,QF-MIG,11,0.698839699783096
Rule7,QF-MIG,10,0.7036708871391935
Rule7,QF-MIG,12,0.6957029329118369
Rule7,QF-MIG,13,0.6878891697748156
Rule7,QF-MIG,14,0.699924156645148
Rule7,QF-MIG,15,0.7011434734283424
Rule7,QF-MIG,16,0.7099122381952296
Rule7,QF-MIG,17,0.6882827486061562
Rule7,QF-MIG,18,0.6922250725538972
Rule7,QF-MIG,19,0.6993059765833595
Rule7,QF-MIG,20,0.6968784115659767
Rule7,QF-MIG,21,0.7021537293227387
Rule7,QF-MIG,23,0.6854556613515801
Rule7,QF-MIG,22,0.7025694373429139
Rule7,QF-MIG,24,0.703176201227237
Rule7,QF-MIG,25,0.7043743547966848
Rule7,QF-MIG,26,0.6930021098722601
Rule7,QF-MIG,27,0.7014539000735017
Rule7,QF-MIG,28,0.6968784115659767
Rule7,QF-MIG,29,0.6894817014519214
Rule7,QF-MIG,1,0.6810507623236307
Rule7,QF-MIG,0,0.7122885338345865
Rule7,QF-MIG,2,0.6989874106269581
Rule7,QF-MIG,3,0.6959196965599642
Rule7,QF-MIG,4,0.6937062548348396
Rule7,QF-MIG,6,0.6963423525102568
Rule7,QF-MIG,5,0.6965997827710004
Rule7,QF-MIG,7,0.6933130823253033
Rule7,QF-MIG,8,0.7073301950832898
Rule7,QF-MIG,9,0.6933786330031178
Rule7,QF-MIG,11,0.706520681528835
Rule7,QF-MIG,10,0.7026548507263548
Rule7,QF-MIG,12,0.6832401384031199
Rule7,QF-MIG,14,0.714697992407246
Rule7,QF-MIG,13,0.7066267356384427
Rule7,QF-MIG,16,0.7030209513896035
Rule7,QF-MIG,17,0.6874302631578948
Rule7,QF-MIG,15,0.7014037330142413
Rule7,QF-MIG,18,0.6872381719840202
Rule7,QF-MIG,19,0.6960802024096031
Rule7,QF-MIG,20,0.699808638600328
Rule7,QF-MIG,21,0.705391933805108
Rule7,QF-MIG,22,0.6977048604034264
Rule7,QF-MIG,23,0.6890041718206916
Rule7,QF-MIG,24,0.6962450453313559
Rule7,QF-MIG,25,0.6944891070619492
Rule7,QF-MIG,26,0.7048251374897898
Rule7,QF-MIG,27,0.6918897043929286
Rule7,QF-MIG,28,0.6877583907437623
Rule7,QF-MIG,29,0.6931521677353353
Rule7,QF-MIG,1,0.7011838179322913
Rule7,QF-MIG,0,0.7031834882048503
Rule7,QF-MIG,2,0.7036831555150315
Rule7,QF-MIG,4,0.6924751496024493
Rule7,QF-MIG,5,0.7054513152527988
Rule7,QF-MIG,3,0.6953258962335668
Rule7,QF-MIG,6,0.7079126940449985
Rule7,QF-MIG,7,0.695940509842476
Rule7,QF-MIG,8,0.7072235747881708
Rule7,QF-MIG,9,0.6922034207494405
Rule7,QF-MIG,10,0.6959062179736059
Rule7,QF-MIG,11,0.7011216999587215
Rule7,QF-MIG,12,0.699743885092978
Rule7,QF-MIG,13,0.7003086517673827
Rule7,QF-MIG,14,0.6947347047361319
Rule7,QF-MIG,15,0.7087574921510797
Rule7,QF-MIG,16,0.6882827486061562
Rule7,QF-MIG,17,0.6899972365594274
Rule7,QF-MIG,18,0.6920346414955579
Rule7,QF-MIG,19,0.7034792286040921
Rule7,QF-MIG,21,0.704017993490231
Rule7,QF-MIG,20,0.6888343338060255
Rule7,QF-MIG,22,0.6996869720235092
Rule7,QF-MIG,23,0.7011309922824387
Rule7,QF-MIG,24,0.6861804697593936
Rule7,QF-MIG,25,0.700568959276817
Rule7,QF-MIG,26,0.6945673827236232
Rule7,QF-MIG,27,0.6950306161295946
Rule7,QF-MIG,28,0.6957586711477721
Rule7,QF-MIG,29,0.6970018328711387
Rule7,QF-MIG,1,0.7067625206384149
Rule7,QF-MIG,2,0.6899043811853859
Rule7,QF-MIG,0,0.6833658557247726
Rule7,QF-MIG,3,0.695269357289445
Rule7,QF-MIG,4,0.6935190691317044
Rule7,QF-MIG,6,0.7069000116514124
Rule7,QF-MIG,5,0.7047069358370792
Rule7,QF-MIG,7,0.6994288877181223
Rule7,QF-MIG,8,0.694228090519806
Rule7,QF-MIG,9,0.6867756695093221
Rule7,QF-MIG,10,0.7037929506225679
Rule7,QF-MIG,11,0.706170345737775
Rule7,QF-MIG,12,0.6981931182452501
Rule7,QF-MIG,13,0.6997682736217954
Rule7,QF-MIG,14,0.6907485431989258
Rule7,QF-MIG,15,0.7047705567791964
Rule7,QF-MIG,16,0.6996080130279558
Rule7,QF-MIG,17,0.6864355182127002
Rule7,QF-MIG,18,0.7013657641068274
Rule7,QF-MIG,19,0.6884223918575063
Rule7,QF-MIG,20,0.6997682736217954
Rule7,QF-MIG,22,0.7034249375139559
Rule7,QF-MIG,21,0.6917887688411456
Rule7,QF-MIG,23,0.6861311930927412
Rule7,QF-MIG,25,0.6854313142239048
Rule7,QF-MIG,24,0.7078231959828838
Rule7,QF-MIG,26,0.7005014063837594
Rule7,QF-MIG,27,0.7018205166633253
Rule7,QF-MIG,28,0.6983621307150719
Rule7,QF-MIG,29,0.6949714127469826
Rule7,QF-MIG,0,0.6955883871939104
Rule7,QF-MIG,1,0.694459393231466
Rule7,QF-MIG,2,0.7093935097193311
Rule7,QF-MIG,3,0.6925169498618899
Rule7,QF-MIG,5,0.6977284071623694
Rule7,QF-MIG,4,0.7021016826977227
Rule7,QF-MIG,6,0.6994879807904517
Rule7,QF-MIG,7,0.6850316580925999
Rule7,QF-MIG,8,0.7102101612763878
Rule7,QF-MIG,9,0.7111945738871894
Rule7,QF-MIG,10,0.7101441049495157
Rule7,QF-MIG,11,0.6943194219633888
Rule7,QF-MIG,12,0.6977932871690035
Rule7,QF-MIG,13,0.6882627299817549
Rule7,QF-MIG,14,0.6873401959446934
Rule7,QF-MIG,15,0.7003061586320067
Rule7,QF-MIG,16,0.6956600707389351
Rule7,QF-MIG,17,0.7052077638053581
Rule7,QF-MIG,18,0.6989531281896528
Rule7,QF-MIG,19,0.711709635760905
Rule7,QF-MIG,20,0.7005014063837594
Rule7,QF-MIG,21,0.6928008771929824
Rule7,QF-MIG,22,0.6911234788963201
Rule7,QF-MIG,23,0.6950586680323902
Rule7,QF-MIG,24,0.696450276684899
Rule7,QF-MIG,25,0.69656916347731
Rule7,QF-MIG,26,0.6960218457146403
Rule7,QF-MIG,27,0.7032387794891404
Rule7,QF-MIG,28,0.702856540622498
Rule7,QF-MIG,29,0.6965139940988276
Rule7,QF-MIG,1,0.7065126749659023
Rule7,QF-MIG,0,0.696963639824862
Rule7,QF-MIG,2,0.6878462923489272
Rule7,QF-MIG,3,0.6893284984262618
Rule7,QF-MIG,4,0.6910299897876335
Rule7,QF-MIG,5,0.6870577023437461
Rule7,QF-MIG,6,0.7051883953292404
Rule7,QF-MIG,7,0.70209290269157
Rule7,QF-MIG,8,0.68936551709856
Rule7,QF-MIG,9,0.7020875210991064
Rule7,QF-MIG,10,0.6927196502723534
Rule7,QF-MIG,11,0.7038118947359129
Rule7,QF-MIG,12,0.6884157027492127
Rule7,QF-MIG,13,0.7027309162495476
Rule7,QF-MIG,14,0.7043743547966848
Rule7,QF-MIG,15,0.6928114424942471
Rule7,QF-MIG,16,0.6942207299963672
Rule7,QF-MIG,17,0.6933327224970984
Rule7,QF-MIG,18,0.7033641123760999
Rule7,QF-MIG,19,0.7142348739304769
Rule7,QF-MIG,20,0.7006370053040943
Rule7,QF-MIG,21,0.6960713466658763
Rule7,QF-MIG,22,0.7086100594916172
Rule7,QF-MIG,23,0.7019875608436994
Rule7,QF-MIG,24,0.6882509226840818
Rule7,QF-MIG,25,0.6939667033571821
Rule7,QF-MIG,26,0.6840435232112752
Rule7,QF-MIG,27,0.6991661054934877
Rule7,QF-MIG,28,0.708486436275246
Rule7,QF-MIG,29,0.7012690633574361
Rule7,QF-MIG,0,0.6824222495311825
Rule7,QF-MIG,1,0.7054259012165409
Rule7,QF-MIG,2,0.6892753169782134
Rule7,QF-MIG,3,0.6898050280403222
Rule7,QF-MIG,4,0.692722377224585
Rule7,QF-MIG,5,0.6896214086858634
Rule7,QF-MIG,7,0.7039410058027079
Rule7,QF-MIG,6,0.6941324836061677
Rule7,QF-MIG,8,0.7101281468928528
Rule7,QF-MIG,9,0.7025957542508665
Rule7,QF-MIG,10,0.6887188992452151
Rule7,QF-MIG,11,0.6986702001798306
Rule7,QF-MIG,12,0.6988430070845689
Rule7,QF-MIG,13,0.693845766522845
Rule7,QF-MIG,14,0.6896710119905596
Rule7,QF-MIG,15,0.6954089572980209
Rule7,QF-MIG,16,0.7043048258912041
Rule7,QF-MIG,17,0.6932166941562101
Rule7,QF-MIG,18,0.7057262259222008
Rule7,QF-MIG,19,0.6994400635956252
Rule7,QF-MIG,20,0.7078939885305088
Rule7,QF-MIG,21,0.7154063245930473
Rule7,QF-MIG,23,0.7026666375811228
Rule7,QF-MIG,22,0.6992787545105549
Rule7,QF-MIG,24,0.6959718375886585
Rule7,QF-MIG,25,0.6946412268852502
Rule7,QF-MIG,26,0.707715319179673
Rule7,QF-MIG,28,0.6950762169690644
Rule7,QF-MIG,27,0.69536228484506
Rule7,QF-MIG,29,0.6954550316904233
Rule7,QF-MIG,0,0.693271913638025
Rule7,QF-MIG,1,0.699743885092978
Rule7,QF-MIG,2,0.7032570927457247
Rule7,QF-MIG,3,0.703716086128485
Rule7,QF-MIG,4,0.6973260238177212
Rule7,QF-MIG,5,0.7001754791669501
Rule7,QF-MIG,6,0.7013303781158368
Rule7,QF-MIG,8,0.7026548507263548
Rule7,QF-MIG,7,0.6911700382722799
Rule7,QF-MIG,9,0.705161340929138
Rule7,QF-MIG,10,0.7044761218519129
Rule7,QF-MIG,11,0.6899664097180558
Rule7,QF-MIG,12,0.6969474584873809
Rule7,QF-MIG,13,0.6922015819368216
Rule7,QF-MIG,14,0.6999740423032069
Rule7,QF-MIG,15,0.6993969898199413
Rule7,QF-MIG,16,0.700568959276817
Rule7,QF-MIG,17,0.7004334907529168
Rule7,QF-MIG,18,0.6832933213437229
Rule7,QF-MIG,19,0.6960360849537994
Rule7,QF-MIG,20,0.7043048258912041
Rule7,QF-MIG,21,0.7021544608359678
Rule7,QF-MIG,22,0.6980979086544722
Rule7,QF-MIG,23,0.6864045177924976
Rule7,QF-MIG,24,0.6962979173505489
Rule7,QF-MIG,26,0.7099122381952296
Rule7,QF-MIG,25,0.6866910296416195
Rule7,QF-MIG,28,0.7083719252384395
Rule7,QF-MIG,27,0.7040334744319564
Rule7,QF-MIG,29,0.6983990147783251
Rule7,QF-MIG,0,0.6963478901355229
Rule7,QF-MIG,1,0.6901948232023107
Rule7,QF-MIG,2,0.6820631148207834
Rule7,QF-MIG,3,0.7092008438987152
Rule7,QF-MIG,4,0.7071410723209823
Rule7,QF-MIG,5,0.7019682886823401
Rule7,QF-MIG,6,0.6892048193087976
Rule7,QF-MIG,7,0.6972924928807283
Rule7,QF-MIG,8,0.6964577996796759
Rule7,QF-MIG,9,0.698729708769021
Rule7,QF-MIG,10,0.7018861513050361
Rule7,QF-MIG,11,0.7079888712241653
Rule7,QF-MIG,12,0.6960483643224984
Rule7,QF-MIG,13,0.7046308142028075
Rule7,QF-MIG,14,0.7016499377631823
Rule7,QF-MIG,15,0.6932796849773231
Rule7,QF-MIG,17,0.6946412268852502
Rule7,QF-MIG,16,0.7020875210991064
Rule7,QF-MIG,18,0.6974342147214487
Rule7,QF-MIG,19,0.6971074819799452
Rule7,QF-MIG,20,0.6976068308943515
Rule7,QF-MIG,21,0.7124788581149444
Rule7,QF-MIG,23,0.6984750502746786
Rule7,QF-MIG,22,0.7029178783558329
Rule7,QF-MIG,25,0.6952065526682891
Rule7,QF-MIG,24,0.6909265490877555
Rule7,QF-MIG,28,0.6959196965599642
Rule7,QF-MIG,27,0.6943050181171204
Rule7,QF-MIG,26,0.6967795045664735
Rule7,QF-MIG,29,0.6792912473505466
Rule7,QF-MIG,0,0.7033641123760999
Rule7,QF-MIG,1,0.7051584659767194
Rule7,QF-MIG,2,0.6977321309460659
Rule7,QF-MIG,3,0.6902783777913233
Rule7,QF-MIG,5,0.7091421373071238
Rule7,QF-MIG,4,0.6882626490061559
Rule7,QF-MIG,6,0.7067410596717093
Rule7,QF-MIG,7,0.6977597085489019
Rule7,QF-MIG,8,0.6860829400978526
Rule7,QF-MIG,9,0.7006876102620784
Rule7,QF-MIG,10,0.6994682880801479
Rule7,QF-MIG,11,0.6953300366857156
Rule7,QF-MIG,12,0.6892093989787584
Rule7,QF-MIG,13,0.6915154669191166
Rule7,QF-MIG,15,0.7107368580572121
Rule7,QF-MIG,14,0.7011267518128323
Rule7,QF-MIG,16,0.7000299614417191
Rule7,QF-MIG,18,0.6972137304491224
Rule7,QF-MIG,17,0.7081358086813739
Rule7,QF-MIG,19,0.6916232069591497
Rule7,QF-MIG,20,0.695269357289445
Rule7,QF-MIG,21,0.7029782277239335
Rule7,QF-MIG,22,0.686596114537291
Rule7,QF-MIG,23,0.6844986783582114
Rule7,QF-MIG,25,0.7027129485655458
Rule7,QF-MIG,24,0.7007633628047869
Rule7,QF-MIG,26,0.6896710119905596
Rule7,QF-MIG,27,0.7039775871238779
Rule7,QF-MIG,28,0.6946976807139333
Rule7,QF-MIG,29,0.7057247741502044
Rule7,QF-MIG,0,0.6993969898199413
Rule7,QF-MIG,1,0.7098361681060759
Rule7,QF-MIG,2,0.6980278597048948
Rule7,QF-MIG,3,0.6994917719711573
Rule7,QF-MIG,4,0.6962228550463845
Rule7,QF-MIG,5,0.693471053817238
Rule7,QF-MIG,6,0.6954997983158536
Rule7,QF-MIG,8,0.6946976807139333
Rule7,QF-MIG,7,0.6999740423032069
Rule7,QF-MIG,9,0.7006884492030321
Rule7,QF-MIG,10,0.701327404079318
Rule7,QF-MIG,11,0.6921985815602837
Rule7,QF-MIG,12,0.6945959451121482
Rule7,QF-MIG,13,0.6996031450818685
Rule7,QF-MIG,14,0.6906739106457317
Rule7,QF-MIG,16,0.6899524552500318
Rule7,QF-MIG,15,0.7000952343910611
Rule7,QF-MIG,17,0.6929036056156579
Rule7,QF-MIG,18,0.6981944270884929
Rule7,QF-MIG,19,0.6972706738966596
Rule7,QF-MIG,20,0.6865534655008338
Rule7,QF-MIG,21,0.7075267362638811
Rule7,QF-MIG,22,0.699090825365008
Rule7,QF-MIG,23,0.6948874128806612
Rule7,QF-MIG,24,0.6902979825199886
Rule7,QF-MIG,25,0.6993687928658546
Rule7,QF-MIG,27,0.705391933805108
Rule7,QF-MIG,26,0.6979199900972665
Rule7,QF-MIG,28,0.6851109437409668
Rule7,QF-MIG,29,0.701698159470383
Rule7,QF-MIG,0,0.7027109787585863
Rule7,QF-MIG,1,0.6978135286571319
Rule7,QF-MIG,2,0.6912488089221644
Rule7,QF-MIG,3,0.7015656743553891
Rule7,QF-MIG,4,0.6906526315789474
Rule7,QF-MIG,7,0.7026548507263548
Rule7,QF-MIG,5,0.688831385964574
Rule7,QF-MIG,6,0.7092167871677393
Rule7,QF-MIG,8,0.6977338220221199
Rule7,QF-MIG,9,0.6903738688672016
Rule7,QF-MIG,10,0.6964577996796759
Rule7,QF-MIG,11,0.6949491228070175
Rule7,QF-MIG,12,0.6821523756608704
Rule7,QF-MIG,13,0.6993077002993984
Rule7,QF-MIG,14,0.6845027192004081
Rule7,QF-MIG,16,0.6962450453313559
Rule7,QF-MIG,15,0.6981146131741054
Rule7,QF-MIG,18,0.687557138220454
Rule7,QF-MIG,17,0.6978135286571319
Rule7,QF-MIG,19,0.6922579854645495
Rule7,QF-MIG,20,0.7014500270411647
Rule7,QF-MIG,21,0.6992229380972772
Rule7,QF-MIG,22,0.7021544608359678
Rule7,QF-MIG,23,0.6914508293233157
Rule7,QF-MIG,24,0.6969001694624802
Rule7,QF-MIG,26,0.6991825380403903
Rule7,QF-MIG,25,0.6924771689497717
Rule7,QF-MIG,28,0.6993873216134576
Rule7,QF-MIG,27,0.6850654246482344
Rule7,QF-MIG,29,0.7058579580433615
Rule7,QF-MIG,0,0.6963478901355229
Rule7,QF-MIG,1,0.699748303220332
Rule7,QF-MIG,2,0.7057850222767599
Rule7,QF-MIG,3,0.6922197243300281
Rule7,QF-MIG,4,0.6980184409172429
Rule7,QF-MIG,5,0.6987835138897295
Rule7,QF-MIG,6,0.695465003697002
Rule7,QF-MIG,7,0.7071445141096557
Rule7,QF-MIG,8,0.7032387794891404
Rule7,QF-MIG,9,0.7118554538327164
Rule7,QF-MIG,10,0.7018101701043671
Rule7,QF-MIG,11,0.7001280845111117
Rule7,QF-MIG,12,0.6945726117214263
Rule7,QF-MIG,13,0.6992587081622774
Rule7,QF-MIG,14,0.6951202759762282
Rule7,QF-MIG,15,0.6975341904609538
Rule7,QF-MIG,16,0.6921803546118257
Rule7,QF-MIG,17,0.7051388184228395
Rule7,QF-MIG,18,0.6991610144658224
Rule7,QF-MIG,19,0.6962228550463845
Rule7,QF-MIG,20,0.6919137291520763
Rule7,QF-MIG,21,0.6947866560523533
Rule7,QF-MIG,22,0.7091899089521492
Rule7,QF-MIG,23,0.7043871872476014
Rule7,QF-MIG,25,0.7110110554747933
Rule7,QF-MIG,24,0.696388048921158
Rule7,QF-MIG,26,0.6922872472138403
Rule7,QF-MIG,27,0.694149620145825
Rule7,QF-MIG,28,0.7053400202733305
Rule7,QF-MIG,29,0.6943050181171204
Rule7,QF-MIG,0,0.6913008996895993
Rule7,QF-MIG,1,0.7007454313968262
Rule7,QF-MIG,2,0.6950586680323902
Rule7,QF-MIG,3,0.701327404079318
Rule7,QF-MIG,5,0.6880480771595168
Rule7,QF-MIG,4,0.716655051825601
Rule7,QF-MIG,7,0.6951640668449905
Rule7,QF-MIG,6,0.7049596523280734
Rule7,QF-MIG,8,0.7023439479904214
Rule7,QF-MIG,9,0.6987136168782337
Rule7,QF-MIG,10,0.7007882221251993
Rule7,QF-MIG,11,0.6810468889671425
Rule7,QF-MIG,12,0.697788321992509
Rule7,QF-MIG,13,0.7001495078440416
Rule7,QF-MIG,14,0.7091201618358566
Rule7,QF-MIG,15,0.6884218525243678
Rule7,QF-MIG,16,0.7028261314079035
Rule7,QF-MIG,17,0.6920503716270094
Rule7,QF-MIG,18,0.6996031450818685
Rule7,QF-MIG,19,0.6966764100132349
Rule7,QF-MIG,20,0.6879305631492618
Rule7,QF-MIG,21,0.6948354652199918
Rule7,QF-MIG,22,0.6938035315765073
Rule7,QF-MIG,23,0.6857709130672498
Rule7,QF-MIG,25,0.7027803238351276
Rule7,QF-MIG,24,0.7043048258912041
Rule7,QF-MIG,27,0.7019478142851581
Rule7,QF-MIG,26,0.6968889635720725
Rule7,QF-MIG,28,0.6931571499267892
Rule7,QF-MIG,29,0.6895080281228112
Rule7,QF-MIG,0,0.6827634684136431
Rule7,QF-MIG,1,0.6877807999733009
Rule7,QF-MIG,2,0.6952152004783584
Rule7,QF-MIG,3,0.7017315683559989
Rule7,QF-MIG,5,0.6985729844378195
Rule7,QF-MIG,4,0.6806788685927758
Rule7,QF-MIG,6,0.6998212677952202
Rule7,QF-MIG,7,0.7028812078169293
Rule7,QF-MIG,8,0.7073966659435647
Rule7,QF-MIG,9,0.6930139415433534
Rule7,QF-MIG,10,0.6953471337801254
Rule7,QF-MIG,11,0.6937554239376152
Rule7,QF-MIG,12,0.6969680093182002
Rule7,QF-MIG,13,0.7015921871043165
Rule7,QF-MIG,14,0.699640650304787
Rule7,QF-MIG,15,0.6823175631999161
Rule7,QF-MIG,16,0.701079206181946
Rule7,QF-MIG,17,0.7018101701043671
Rule7,QF-MIG,18,0.6961197925005603
Rule7,QF-MIG,19,0.6960713466658763
Rule7,QF-MIG,20,0.6928008771929824
Rule7,QF-MIG,21,0.6962587530964759
Rule7,QF-MIG,22,0.6988004857037439
Rule7,QF-MIG,23,0.6891699556454487
Rule7,QF-MIG,25,0.6982509124071179
Rule7,QF-MIG,24,0.7055739635263755
Rule7,QF-MIG,26,0.7022854364211037
Rule7,QF-MIG,28,0.6933327224970984
Rule7,QF-MIG,27,0.7011713312052745
Rule7,QF-MIG,29,0.6847845057025925
Rule7,QF-MIG,0,0.6933531527760636
Rule7,QF-MIG,1,0.7038118947359129
Rule7,QF-MIG,2,0.6918260744072919
Rule7,QF-MIG,3,0.6992229380972772
Rule7,QF-MIG,4,0.7011267518128323
Rule7,QF-MIG,5,0.6969474584873809
Rule7,QF-MIG,6,0.6973993112821864
Rule7,QF-MIG,7,0.7064951605142322
Rule7,QF-MIG,8,0.7059993094975631
Rule7,QF-MIG,9,0.6811934087657658
Rule7,QF-MIG,10,0.7050152575117127
Rule7,QF-MIG,11,0.701938433123326
Rule7,QF-MIG,12,0.6839996562037276
Rule7,QF-MIG,13,0.7088318718800326
Rule7,QF-MIG,14,0.6984750502746786
Rule7,QF-MIG,17,0.6860336097157498
Rule7,QF-MIG,16,0.6933130823253033
Rule7,QF-MIG,15,0.7030959448738177
Rule7,QF-MIG,18,0.694459393231466
Rule7,QF-MIG,19,0.6893153749392493
Rule7,QF-MIG,20,0.679717143509361
Rule7,QF-MIG,21,0.7137011924245966
Rule7,QF-MIG,22,0.695489338436304
Rule7,QF-MIG,23,0.6840435232112752
Rule7,QF-MIG,24,0.7098361681060759
Rule7,QF-MIG,26,0.6988004857037439
Rule7,QF-MIG,25,0.6937208006106881
Rule7,QF-MIG,27,0.6868507381082558
Rule7,QF-MIG,28,0.6982461491942064
Rule7,QF-MIG,29,0.6923432158705669
Rule7,QF-MIG,0,0.69697697072722
Rule7,QF-MIG,1,0.6998244056507115
Rule7,QF-MIG,2,0.7005014063837594
Rule7,QF-MIG,3,0.7027129485655458
Rule7,QF-MIG,4,0.6877333809593393
Rule7,QF-MIG,6,0.6940326379464548
Rule7,QF-MIG,7,0.7046892495478092
Rule7,QF-MIG,5,0.6859317342475169
Rule7,QF-MIG,8,0.7010710293514585
Rule7,QF-MIG,9,0.703176201227237
Rule7,QF-MIG,10,0.7017073286143158
Rule7,QF-MIG,11,0.6870337452452533
Rule7,QF-MIG,12,0.6996246490203948
Rule7,QF-MIG,13,0.7091474053344389
Rule7,QF-MIG,14,0.6963460322094098
Rule7,QF-MIG,16,0.7050903253148396
Rule7,QF-MIG,15,0.693731522258303
Rule7,QF-MIG,18,0.7095270639693823
Rule7,QF-MIG,17,0.691679300653421
Rule7,QF-MIG,19,0.7120061680560517
Rule7,QF-MIG,20,0.7082614247940643
Rule7,QF-MIG,21,0.6884595378167211
Rule7,QF-MIG,22,0.6928522633876631
Rule7,QF-MIG,23,0.7139887417373227
Rule7,QF-MIG,24,0.6953143139993094
Rule7,QF-MIG,26,0.7069192333898215
Rule7,QF-MIG,25,0.6979199900972665
Rule7,QF-MIG,27,0.6940279860069964
Rule7,QF-MIG,28,0.7070723047183749
Rule7,QF-MIG,29,0.6913454455085251
Rule7,QF-MIG,0,0.686143446312243
Rule7,QF-MIG,1,0.6948354652199918
Rule7,QF-MIG,2,0.6974153477310686
Rule7,QF-MIG,3,0.7015238552825869
Rule7,QF-MIG,4,0.6894407200686397
Rule7,QF-MIG,5,0.6920503716270094
Rule7,QF-MIG,6,0.6972581402823448
Rule7,QF-MIG,8,0.7121350877192982
Rule7,QF-MIG,7,0.7103496801620273
Rule7,QF-MIG,9,0.6936912147288373
Rule7,QF-MIG,10,0.698609563701194
Rule7,QF-MIG,11,0.6890103881902679
Rule7,QF-MIG,12,0.6838751317175975
Rule7,QF-MIG,13,0.6925169498618899
Rule7,QF-MIG,14,0.6909143651940489
Rule7,QF-MIG,15,0.6955883871939104
Rule7,QF-MIG,16,0.7103715309874647
Rule7,QF-MIG,17,0.6918033319991438
Rule7,QF-MIG,18,0.6987798723016793
Rule7,QF-MIG,19,0.6987864172535037
Rule7,QF-MIG,20,0.6948375602487897
Rule7,QF-MIG,21,0.6870968655435445
Rule7,QF-MIG,22,0.7044427883310959
Rule7,QF-MIG,23,0.699810367080302
Rule7,QF-MIG,24,0.698728813559322
Rule7,QF-MIG,25,0.6974867609583162
Rule7,QF-MIG,27,0.6966602590699882
Rule7,QF-MIG,26,0.6853986383117869
Rule7,QF-MIG,28,0.6933531527760636
Rule7,QF-MIG,29,0.6908746658746658
Rule7,QF-MIG,0,0.683427366569954
Rule7,QF-MIG,1,0.6820168336645638
Rule7,QF-MIG,3,0.7172590821909082
Rule7,QF-MIG,2,0.6993247391037447
Rule7,QF-MIG,4,0.6865024766097964
Rule7,QF-MIG,5,0.703649091984726
Rule7,QF-MIG,6,0.6963029319752376
Rule7,QF-MIG,7,0.6947866560523533
Rule7,QF-MIG,8,0.700251240649176
Rule7,QF-MIG,9,0.6996080130279558
Rule7,QF-MIG,10,0.71214352753028
